"chrom"	"start"	"stop"	"id"	"score"	"strand"	"thickStart"	"thickStop"	"rgb"	"exons"	"exonSizes"	"exonStarts"	"Counts"	"Events"	"r.ENST00000404276.6"
"chr22"	28687743	28741838	"FLAIR.tx.300"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,116,164,87,100,62,54,109,148,125,93,325,70,"	"0,1391,7383,7966,9157,12094,15761,22262,24165,37233,37499,42712,46659,54025,"	11	""	""
"chr22"	28687743	28741838	"FLAIR.tx.301"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,54,109,91,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37499,42676,46659,54025,"	10	""	""
"chr22"	28687743	28734727	"FLAIR.tx.302"	60	"-"	28687743	28734727	"217,95,2"	12	"243,83,164,87,100,62,54,109,91,148,125,325,"	"0,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,46659,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.303"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,87,100,62,54,109,91,148,125,129,325,70,"	"0,1391,6288,7383,9157,12094,15761,22262,24165,31651,37233,37499,42676,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.304"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,87,100,62,54,109,91,148,125,325,57,"	"0,1391,6288,7383,9157,12094,15761,22262,24165,31651,37233,37499,46659,54038,"	10	"delta 11"	"1154_1317del"
"chr22"	28687743	28741838	"FLAIR.tx.305"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,100,54,109,91,148,125,93,325,57,"	"0,1391,6288,7383,7966,12094,22262,24165,31651,37233,37499,42712,46659,54038,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.306"	60	"-"	28687743	28741838	"217,95,2"	10	"243,81,86,54,109,91,148,125,325,70,"	"0,1391,6288,22262,24165,31651,37233,37499,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.307"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,54,109,91,114,391,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,33774,37233,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.308"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,87,100,54,109,91,148,125,129,325,70,"	"0,1391,6288,7383,9157,12094,22262,24165,31651,37233,37499,42676,46659,54025,"	10	""	""
"chr22"	28687743	28734727	"FLAIR.tx.309"	60	"-"	28687743	28734727	"217,95,2"	11	"243,81,86,116,164,87,100,62,54,109,325,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,46659,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.310"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,83,164,87,100,54,109,148,125,93,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37233,37499,42712,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.311"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,100,54,109,239,125,325,70,"	"0,1391,6288,7383,7966,12094,22262,24165,37142,37499,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.312"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,87,109,91,148,125,325,70,"	"0,1391,6288,7383,7966,9157,24165,31651,37233,37499,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.313"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,54,109,91,38,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37142,37499,42676,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.314"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,62,54,109,91,325,116,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,46659,50338,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.315"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,83,164,87,100,62,54,109,91,148,125,129,325,116,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,42676,46659,50338,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.316"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,100,54,109,91,148,125,325,57,"	"0,1391,6288,7383,7966,12094,22262,24165,31651,37233,37499,46659,54038,"	10	"delta 8,10"	"905_966del, 1067_1153del"
"chr22"	28687743	28741838	"FLAIR.tx.317"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,83,164,87,100,62,54,109,91,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,54038,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.318"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,62,54,148,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,37233,37499,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.319"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,87,62,54,109,125,325,70,"	"0,1391,6288,7383,7966,9157,15761,22262,24165,37499,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.320"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,62,54,109,91,148,125,93,325,70,"	"0,1391,6288,7383,15761,22262,24165,31651,37233,37499,42712,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.321"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,100,62,54,109,91,148,125,70,"	"0,1391,6288,7383,12094,15761,22262,24165,31651,37233,37499,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.322"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,62,109,148,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,24165,37233,37499,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.323"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,54,109,91,391,325,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,46659,54038,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.324"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,83,87,100,62,54,109,91,148,125,70,"	"0,1391,6288,7383,9157,12094,15761,22262,24165,31651,37233,37499,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.325"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,148,125,325,154,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37233,37499,46659,50141,54038,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.326"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,54,109,91,114,148,125,325,116,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,33774,37233,37499,46659,50338,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.327"	60	"-"	28687743	28741838	"217,95,2"	10	"243,81,86,116,164,87,148,125,325,70,"	"0,1391,6288,7383,7966,9157,37233,37499,46659,54025,"	10	""	""
"chr22"	28687743	28741838	"FLAIR.tx.328"	60	"-"	28687743	28741838	"217,95,2"	9	"243,62,54,109,91,148,125,325,70,"	"0,15761,22262,24165,31651,37233,37499,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.329"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,83,164,87,100,62,54,109,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,54038,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.330"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,100,62,54,109,91,148,125,129,325,57,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,31651,37233,37499,42676,46659,54038,"	9	"intron2 inclusion (129bp), delta 10"	"377_378ins377+3854_377+3983, 1067_1153del"
"chr22"	28687743	28741838	"FLAIR.tx.331"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,62,54,109,148,125,129,325,116,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37233,37499,42676,46659,50338,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.332"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,100,62,54,109,91,148,125,93,325,70,"	"0,1391,6288,7383,12094,15761,22262,24165,31651,37233,37499,42712,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.333"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,54,109,91,38,125,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37142,37499,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.334"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,116,164,87,100,54,109,91,359,125,325,70,"	"0,1391,7383,7966,9157,12094,22262,24165,31651,36821,37499,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.335"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,62,54,109,91,391,325,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,46659,54038,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.336"	60	"-"	28687743	28741838	"217,95,2"	10	"243,81,100,62,54,109,91,148,125,70,"	"0,1391,12094,15761,22262,24165,31651,37233,37499,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.337"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,83,164,87,100,54,109,91,38,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37142,37499,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.338"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,116,164,87,100,62,54,109,91,148,125,70,"	"0,1391,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.339"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,100,62,54,109,91,148,125,325,57,"	"0,1391,6288,7383,12094,15761,22262,24165,31651,37233,37499,46659,54038,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.340"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,100,62,54,109,148,125,117,95,129,325,70,"	"0,1391,12094,15761,22262,24165,37233,37499,38501,41538,42676,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.341"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,62,54,109,91,148,125,129,325,70,"	"0,1391,6288,7383,7966,9157,15761,22262,24165,31651,37233,37499,42676,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.342"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,83,164,87,109,91,148,125,325,70,"	"0,1391,6288,7383,7966,9157,24165,31651,37233,37499,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.343"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,87,100,62,54,109,91,148,125,93,325,70,"	"0,1391,6288,7383,9157,12094,15761,22262,24165,31651,37233,37499,42712,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.344"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,87,100,54,109,148,125,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37233,37499,54038,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.345"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,54,109,91,148,125,143,129,325,116,70,"	"0,1391,6288,7383,7966,9157,22262,24165,31651,37233,37499,40236,42676,46659,50338,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.346"	60	"-"	28687743	28741838	"217,95,2"	9	"243,81,86,116,91,148,125,325,70,"	"0,1391,6288,7383,31651,37233,37499,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.347"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,116,164,87,100,54,109,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.348"	60	"-"	28687743	28741838	"217,95,2"	11	"243,164,87,100,54,109,91,148,125,325,70,"	"0,7966,9157,12094,22262,24165,31651,37233,37499,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.349"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,87,100,62,54,109,91,148,125,325,154,70,"	"0,1391,6288,7383,9157,12094,15761,22262,24165,31651,37233,37499,46659,50141,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.350"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,54,109,91,148,125,129,325,116,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,42676,46659,50338,54038,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.351"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,100,62,54,109,148,125,325,116,70,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,37233,37499,46659,50338,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.352"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,54,109,91,148,125,129,325,154,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,42676,46659,50141,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.353"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,54,109,91,148,125,117,95,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,38501,41538,42676,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.354"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,54,109,91,148,125,117,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,38501,42676,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.355"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,100,54,109,91,148,125,325,116,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,46659,50338,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.356"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,116,164,87,100,62,54,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.357"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,100,62,54,109,148,125,129,325,70,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,37233,37499,42676,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.358"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,87,100,62,54,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,42676,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.359"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,100,54,109,91,148,125,93,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,42712,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.360"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,109,91,148,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,24165,31651,37233,37499,42676,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.361"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,87,100,54,109,91,148,125,95,129,325,70,"	"0,1391,6288,7383,9157,12094,22262,24165,31651,37233,37499,41538,42676,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.362"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,87,54,109,91,148,125,70,"	"0,1391,6288,7383,7966,9157,22262,24165,31651,37233,37499,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.363"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,54,109,91,148,125,129,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,42676,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.364"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,116,164,87,100,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,37499,42676,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.365"	60	"-"	28687743	28741838	"217,95,2"	10	"243,81,86,116,164,87,100,54,109,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,54038,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.366"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,83,164,87,100,62,54,109,91,38,125,93,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37142,37499,42712,46659,54025,"	9	""	""
"chr22"	28687743	28741838	"FLAIR.tx.367"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,54,109,91,38,125,143,95,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37142,37499,40236,41538,42676,46659,54025,"	8	""	""
"chr22"	28687743	28734727	"FLAIR.tx.368"	60	"-"	28687743	28734727	"217,95,2"	15	"243,81,86,83,164,87,100,54,109,91,148,125,95,129,325,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,41538,42676,46659,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.369"	60	"-"	28687743	28741838	"217,95,2"	10	"243,81,86,116,100,62,54,109,125,70,"	"0,1391,6288,7383,12094,15761,22262,24165,37499,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.370"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,83,164,87,100,62,54,109,91,391,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.371"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,100,62,54,109,148,125,93,325,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37233,37499,42712,46659,54038,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.372"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,54,109,91,114,148,125,325,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,33774,37233,37499,46659,54038,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.373"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,62,54,109,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,37499,42676,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.374"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,83,164,87,100,62,54,109,91,359,125,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,36821,37499,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.375"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,62,54,109,91,359,125,325,70,"	"0,1391,6288,7383,7966,9157,15761,22262,24165,31651,36821,37499,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.376"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,54,109,91,38,125,95,129,325,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37142,37499,41538,42676,46659,54038,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.377"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,100,54,109,125,95,129,325,116,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37499,41538,42676,46659,50338,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.378"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,87,100,54,109,91,114,148,125,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,33774,37233,37499,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.379"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,100,62,54,109,91,391,325,116,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,46659,50338,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.380"	60	"-"	28687743	28741838	"217,95,2"	14	"243,81,86,116,164,100,62,54,109,91,38,125,325,70,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,31651,37142,37499,46659,54025,"	8	"delta 4,10 intron4 inclusion(38bp)"	"503_650del, 650_651ins650+53_650+91, 1067_1153del"
"chr22"	28687743	28741838	"FLAIR.tx.381"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,100,62,54,109,148,125,325,57,"	"0,1391,6288,7383,12094,15761,22262,24165,37233,37499,46659,54038,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.382"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,100,54,109,91,148,125,129,325,116,57,"	"0,1391,6288,7383,7966,12094,22262,24165,31651,37233,37499,42676,46659,50338,54038,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.383"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,116,164,87,100,62,54,109,91,148,125,325,154,70,"	"0,1391,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,46659,50141,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.384"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,83,164,87,100,62,54,109,91,148,125,143,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,37233,37499,40236,42676,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.385"	60	"-"	28687743	28741838	"217,95,2"	9	"243,81,86,116,164,87,125,325,70,"	"0,1391,6288,7383,7966,9157,37499,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.386"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,62,54,109,91,148,125,325,116,70,"	"0,1391,6288,7383,7966,9157,15761,22262,24165,31651,37233,37499,46659,50338,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.387"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,87,100,62,54,125,325,57,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,37499,46659,54038,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.388"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,100,62,54,109,91,359,125,70,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,31651,36821,37499,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.389"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,87,100,62,54,109,91,148,125,93,325,70,"	"0,1391,6288,7383,9157,12094,15761,22262,24165,31651,37233,37499,42712,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.390"	60	"-"	28687743	28741838	"217,95,2"	16	"243,81,86,116,164,87,100,54,109,91,148,125,93,325,154,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37233,37499,42712,46659,50141,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.391"	60	"-"	28687743	28741838	"217,95,2"	17	"243,81,86,116,164,87,100,62,54,109,91,114,148,125,95,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,33774,37233,37499,41538,46659,54025,"	8	""	""
"chr22"	28687743	28734727	"FLAIR.tx.392"	60	"-"	28687743	28734727	"217,95,2"	6	"243,81,86,83,125,325,"	"0,1391,6288,7383,37499,46659,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.393"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,91,148,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,31651,37233,37499,42676,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.394"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,116,164,54,109,91,148,125,70,"	"0,1391,6288,7383,7966,22262,24165,31651,37233,37499,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.395"	60	"-"	28687743	28741838	"217,95,2"	9	"243,81,86,116,164,91,148,125,70,"	"0,1391,6288,7383,7966,31651,37233,37499,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.396"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,100,54,109,91,125,325,70,"	"0,1391,6288,7383,7966,12094,22262,24165,31651,37499,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.397"	60	"-"	28687743	28741838	"217,95,2"	10	"243,81,116,164,87,100,54,109,325,57,"	"0,1391,7383,7966,9157,12094,22262,24165,46659,54038,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.398"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,100,62,54,109,91,125,325,70,"	"0,1391,6288,7383,7966,12094,15761,22262,24165,31651,37499,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.399"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,116,164,87,54,109,91,148,125,95,129,325,70,"	"0,1391,6288,7383,7966,9157,22262,24165,31651,37233,37499,41538,42676,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.400"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,116,164,100,54,109,148,125,325,70,"	"0,1391,7383,7966,12094,22262,24165,37233,37499,46659,54025,"	8	""	""
"chr22"	28687743	28741838	"FLAIR.tx.401"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,87,100,54,109,91,125,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,31651,37499,54025,"	7	""	""
"chr22"	28687743	28741838	"FLAIR.tx.402"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,54,109,38,125,325,57,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37142,37499,46659,54038,"	7	""	""
"chr22"	28687743	28741838	"FLAIR.tx.403"	60	"-"	28687743	28741838	"217,95,2"	13	"243,81,86,116,164,87,100,54,109,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,22262,24165,37499,42676,46659,54025,"	7	""	""
"chr22"	28687743	28741838	"FLAIR.tx.404"	60	"-"	28687743	28741838	"217,95,2"	12	"243,81,86,116,164,87,100,148,125,129,325,70,"	"0,1391,6288,7383,7966,9157,12094,37233,37499,42676,46659,54025,"	7	""	""
"chr22"	28687743	28741838	"FLAIR.tx.405"	60	"-"	28687743	28741838	"217,95,2"	11	"243,81,86,116,164,91,148,125,129,325,70,"	"0,1391,6288,7383,7966,31651,37233,37499,42676,46659,54025,"	7	""	""
"chr22"	28687743	28741838	"FLAIR.tx.406"	60	"-"	28687743	28741838	"217,95,2"	15	"243,81,86,83,164,87,100,62,54,109,91,359,125,325,70,"	"0,1391,6288,7383,7966,9157,12094,15761,22262,24165,31651,36821,37499,46659,54025,"	7	""	""
